;ACTIVE_AT;ACTIVE_AX;ACTIVE_CheckCosmos;Start_ACTIVE_CheckCosmos;CosmosStatus_ACTIVE_CheckCosmos;GwsAreOK_ACTIVE_CheckCosmos;trainbus_fnLRS_ACTIVE_CheckCosmos;Address_ACTIVE_CheckCosmos;ReadHeartBeats_ACTIVE_CheckCosmos;CCVarQualityReset_ACTIVE_CheckCosmos;RefreshAdmVars_ACTIVE_CheckCosmos;AdmsAreOK_ACTIVE_CheckCosmos;CcusAreOK_ACTIVE_CheckCosmos;fnLRS_ACTIVE_CheckCosmos;TrazasDepuracion_ACTIVE_CheckCosmos;PrintTrazas_ACTIVE_CheckCosmos;ACTIVE_CM;ACTIVE_CV;ACTIVE_EC;ACTIVE_EQ;ACTIVE_EV1;ACTIVE_EV2;ACTIVE_EV3;ACTIVE_EV4;ACTIVE_GE;ACTIVE_GW;ACTIVE_HMI;ACTIVE_IL;ACTIVE_LZ;ACTIVE_MT;ACTIVE_PU;ACTIVE_RG;ACTIVE_SC;ACTIVE_SC_LOC;ACTIVE_SC_PUL;ACTIVE_SC_UCU;ACTIVE_SIV;UserInit;CV_400_ON_SetInit;CV_400_ON_GetOnC1;CV_400_ON_GetOnC2;CV_400_ON_GetOnM3;CV_AUX_SetInit;CV_AUX_SetInput;CV_AUX_GetAuxR;CV_AUX_GetAuxM3;CV_AUX_GetOutR;CV_AUX_GetOutM3;CV_AUX_AuxSimple;CV_INV_AUX_GetValue;PLC_READ_FILE_GetValue1;PLC_READ_FILE_GetValue2;PLC_READ_FILE_GetValue3;PLC_READ_FILE_GetValue4;PLC_READ_FILE_GetValue5;PLC_READ_FILE_GetValue6;PLC_READ_FILE_GetValue7;PLC_READ_FILE_GetValue8;PLC_READ_FILE_GetValueCV;ReadFile;SC_CHARGE_SetInit;SC_CHARGE_SetValuePanto;SC_CHARGE_GetValue;SC_LOC_EST_SetInit;SC_LOC_EST_SetBaliza;SC_LOC_EST_GetEnEstacion;SC_LOC_EST_GetCodigo_Est;SC_LOC_EST_GetCurrent;SC_LOC_EST_GetTramo;SC_LOC_EST_BalizaEstacion;SC_LOC_PROT_SetInit;SC_LOC_PROT_SetBaliza;SC_LOC_PROT_SetCond;SC_LOC_PROT_GetDES_AT;SC_LOC_PROT_GetAL_SIN;SC_LOC_PROT_GetAL_CON;SC_LOC_PROT_BalizaSIN;SC_LOC_PROT_BalizaCON;SC_LOC_SAL_SetInit;SC_LOC_SAL_SetTransicion;SC_LOC_SAL_GetZonaCON;SC_LOC_SAL_GetZonaSIN;SC_LOC_SAL_GetPtoCarga;SC_LOC_SAL_SetFault;SC_LOC_SAL_GetMinorFault;SC_LOC_SAL_GetMajorFault;SC_PUL_PULSA_SetInit;SC_PUL_PULSA_SetFlanco;SC_PUL_PULSA_SetPulsCont;SC_PUL_PULSA_Set2Puls;SC_PUL_PULSA_GetPulsa;SC_UCU_VAR_Select;SC_UCU_VAR_Acop;SC_UCU_VAR_GetOutput
RefreshAdmVars_ACTIVE_CheckCosmos;0.034967692892436335;0.06917521854808058;0.0034207525655644243;0.005701254275940707;0.011022424933485367;0.008741923223109084;0.011402508551881414;0.0034207525655644243;0.006081337894336754;0.0049410870391486126;0;0.0049410870391486126;0.007601672367920942;0.0049410870391486126;0.005321170657544659;0.0049410870391486126;0.02356518434055492;0.036488027366020526;0.03610794374762448;0.012162675788673508;0.014823261117445839;0.02774610414291144;0.003040668947168377;0.003040668947168377;0.015203344735841885;0.004180919802356519;0.4146712276700874;0.031166856708475865;0.031166856708475865;0.06993538578487267;0.01976434815659445;0.02394526795895097;0.04865070315469403;0.013683010262257697;0.02242493348536678;0.01178259217027746;0.03078677309007982;0.035727860129228434;0.003040668947168377;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.003800836183960471;0.006081337894336754;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.003040668947168377;0.0049410870391486126;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.010642341315089319;0.0034207525655644243;0.004180919802356519;0.0034207525655644243;0.003040668947168377;0.005701254275940707;0.00798175598631699;0.0026605853287723297;0.0026605853287723297;0.006081337894336754;0.0034207525655644243;0.003800836183960471;0.004180919802356519;0.0034207525655644243;0.0068415051311288486;0.0026605853287723297;0.0026605853287723297;0.003040668947168377;0.003040668947168377;0.0034207525655644243;0.004180919802356519;0.003040668947168377;0.003040668947168377;0.003040668947168377;0.005701254275940707;0.0026605853287723297;0.0026605853287723297;0.003800836183960471;0.003800836183960471;0.0049410870391486126;0.0049410870391486126;0.003800836183960471;0.003800836183960471;0.0034207525655644243;0.0034207525655644243
AdmsAreOK_ACTIVE_CheckCosmos;0.03458760927404029;0.06879513492968453;0.004561003420752566;0.004561003420752566;0.012162675788673508;0.00798175598631699;0.010262257696693273;0.003040668947168377;0.004561003420752566;0.0049410870391486126;0.0049410870391486126;0;0.003800836183960471;0.0034207525655644243;0.0049410870391486126;0.004561003420752566;0.023185100722158875;0.03610794374762448;0.035727860129228434;0.01178259217027746;0.01444317749904979;0.027366020524515394;0.0026605853287723297;0.0026605853287723297;0.014823261117445839;0.003800836183960471;0.4142911440516914;0.03078677309007982;0.03078677309007982;0.06955530216647662;0.019384264538198404;0.02356518434055492;0.048270619536297986;0.01330292664386165;0.022044849866970733;0.011402508551881414;0.03040668947168377;0.03534777651083238;0.0026605853287723297;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.0034207525655644243;0.005701254275940707;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.0026605853287723297;0.004561003420752566;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.010262257696693273;0.003040668947168377;0.003800836183960471;0.003040668947168377;0.0026605853287723297;0.005321170657544659;0.007601672367920942;0.002280501710376283;0.002280501710376283;0.005701254275940707;0.003040668947168377;0.0034207525655644243;0.003800836183960471;0.003040668947168377;0.006461421512732801;0.002280501710376283;0.002280501710376283;0.0026605853287723297;0.0026605853287723297;0.003040668947168377;0.003800836183960471;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.005321170657544659;0.002280501710376283;0.002280501710376283;0.0034207525655644243;0.0034207525655644243;0.004561003420752566;0.004561003420752566;0.0034207525655644243;0.0034207525655644243;0.003040668947168377;0.003040668947168377
CcusAreOK_ACTIVE_CheckCosmos;0.03724819460281262;0.07145572025845687;0.0068415051311288486;0.007601672367920942;0.014823261117445839;0.010642341315089319;0.01330292664386165;0.005701254275940707;0.007221588749524895;0.007601672367920942;0.007601672367920942;0.003800836183960471;0;0.005701254275940707;0.007601672367920942;0.007221588749524895;0.025845686050931203;0.03876852907639681;0.03838844545800076;0.01444317749904979;0.01710376282782212;0.030026605853287723;0.005321170657544659;0.005321170657544659;0.017483846446218167;0.006461421512732801;0.4169517293804637;0.03344735841885215;0.03344735841885215;0.07221588749524896;0.022044849866970733;0.026225769669327253;0.050931204865070315;0.01596351197263398;0.024705435195743062;0.014063093880653743;0.0330672748004561;0.03800836183960471;0.005321170657544659;0.0049410870391486126;0.0049410870391486126;0.0049410870391486126;0.006081337894336754;0.008361839604713038;0.0049410870391486126;0.0049410870391486126;0.0049410870391486126;0.0049410870391486126;0.005321170657544659;0.007221588749524895;0.0049410870391486126;0.0049410870391486126;0.0049410870391486126;0.0049410870391486126;0.0049410870391486126;0.0049410870391486126;0.0049410870391486126;0.0049410870391486126;0.0049410870391486126;0.012922843025465602;0.005701254275940707;0.006461421512732801;0.005701254275940707;0.005321170657544659;0.00798175598631699;0.010262257696693273;0.0049410870391486126;0.0049410870391486126;0.008361839604713038;0.005701254275940707;0.006081337894336754;0.006461421512732801;0.005701254275940707;0.009122006841505131;0.0049410870391486126;0.0049410870391486126;0.005321170657544659;0.005321170657544659;0.005701254275940707;0.006461421512732801;0.005321170657544659;0.005321170657544659;0.005321170657544659;0.00798175598631699;0.0049410870391486126;0.0049410870391486126;0.006081337894336754;0.006081337894336754;0.007221588749524895;0.007221588749524895;0.006081337894336754;0.006081337894336754;0.005701254275940707;0.005701254275940707
fnLRS_ACTIVE_CheckCosmos;0.03458760927404029;0.06879513492968453;0.004561003420752566;0.0049410870391486126;0.012162675788673508;0.00798175598631699;0.010642341315089319;0.003040668947168377;0.005701254275940707;0.006081337894336754;0.0049410870391486126;0.0034207525655644243;0.005701254275940707;0;0.0049410870391486126;0.004561003420752566;0.023185100722158875;0.03610794374762448;0.035727860129228434;0.01178259217027746;0.01444317749904979;0.027366020524515394;0.0026605853287723297;0.0026605853287723297;0.014823261117445839;0.003800836183960471;0.4142911440516914;0.03078677309007982;0.03078677309007982;0.06955530216647662;0.019384264538198404;0.02356518434055492;0.048270619536297986;0.01330292664386165;0.022044849866970733;0.011402508551881414;0.03040668947168377;0.03534777651083238;0.0026605853287723297;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.0034207525655644243;0.005701254275940707;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.0026605853287723297;0.004561003420752566;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.009882174078297225;0.003040668947168377;0.003800836183960471;0.003040668947168377;0.0026605853287723297;0.005321170657544659;0.007601672367920942;0.002280501710376283;0.002280501710376283;0.005701254275940707;0.003040668947168377;0.0034207525655644243;0.003800836183960471;0.003040668947168377;0.006461421512732801;0.002280501710376283;0.002280501710376283;0.0026605853287723297;0.0026605853287723297;0.003040668947168377;0.003800836183960471;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.005321170657544659;0.002280501710376283;0.002280501710376283;0.0034207525655644243;0.0034207525655644243;0.004561003420752566;0.004561003420752566;0.0034207525655644243;0.0034207525655644243;0.003040668947168377;0.003040668947168377
TrazasDepuracion_ACTIVE_CheckCosmos;0.034967692892436335;0.06917521854808058;0.0049410870391486126;0.005701254275940707;0.012542759407069556;0.008741923223109084;0.011402508551881414;0.0034207525655644243;0.006081337894336754;0.006461421512732801;0.005321170657544659;0.0049410870391486126;0.007601672367920942;0.0049410870391486126;0;0.0049410870391486126;0.02356518434055492;0.036488027366020526;0.03610794374762448;0.012162675788673508;0.014823261117445839;0.02774610414291144;0.003040668947168377;0.003040668947168377;0.015203344735841885;0.004180919802356519;0.4146712276700874;0.031166856708475865;0.031166856708475865;0.06993538578487267;0.01976434815659445;0.02394526795895097;0.04865070315469403;0.013683010262257697;0.02242493348536678;0.01178259217027746;0.03078677309007982;0.035727860129228434;0.003040668947168377;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.003800836183960471;0.006081337894336754;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.003040668947168377;0.0049410870391486126;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.010642341315089319;0.0034207525655644243;0.004180919802356519;0.0034207525655644243;0.003040668947168377;0.005701254275940707;0.00798175598631699;0.0026605853287723297;0.0026605853287723297;0.006081337894336754;0.0034207525655644243;0.003800836183960471;0.004180919802356519;0.0034207525655644243;0.0068415051311288486;0.0026605853287723297;0.0026605853287723297;0.003040668947168377;0.003040668947168377;0.0034207525655644243;0.004180919802356519;0.003040668947168377;0.003040668947168377;0.003040668947168377;0.005701254275940707;0.0026605853287723297;0.0026605853287723297;0.003800836183960471;0.003800836183960471;0.0049410870391486126;0.0049410870391486126;0.003800836183960471;0.003800836183960471;0.0034207525655644243;0.0034207525655644243
PrintTrazas_ACTIVE_CheckCosmos;0.03458760927404029;0.06879513492968453;0.004561003420752566;0.0049410870391486126;0.012162675788673508;0.008361839604713038;0.011022424933485367;0.003040668947168377;0.005701254275940707;0.006081337894336754;0.0049410870391486126;0.004561003420752566;0.007221588749524895;0.004561003420752566;0.0049410870391486126;0;0.023185100722158875;0.03610794374762448;0.035727860129228434;0.01178259217027746;0.01444317749904979;0.027366020524515394;0.0026605853287723297;0.0026605853287723297;0.014823261117445839;0.003800836183960471;0.4142911440516914;0.03078677309007982;0.03078677309007982;0.06955530216647662;0.019384264538198404;0.02356518434055492;0.048270619536297986;0.01330292664386165;0.022044849866970733;0.011402508551881414;0.03040668947168377;0.03534777651083238;0.0026605853287723297;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.0034207525655644243;0.005701254275940707;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.0026605853287723297;0.004561003420752566;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.002280501710376283;0.010262257696693273;0.003040668947168377;0.003800836183960471;0.003040668947168377;0.0026605853287723297;0.005321170657544659;0.007601672367920942;0.002280501710376283;0.002280501710376283;0.005701254275940707;0.003040668947168377;0.0034207525655644243;0.003800836183960471;0.003040668947168377;0.006461421512732801;0.002280501710376283;0.002280501710376283;0.0026605853287723297;0.0026605853287723297;0.003040668947168377;0.003800836183960471;0.0026605853287723297;0.0026605853287723297;0.0026605853287723297;0.005321170657544659;0.002280501710376283;0.002280501710376283;0.0034207525655644243;0.0034207525655644243;0.004561003420752566;0.004561003420752566;0.0034207525655644243;0.0034207525655644243;0.003040668947168377;0.003040668947168377
ACTIVE_CM;0.0532117065754466;0.0870391486126948;0.023185100722158875;0.02394526795895097;0.03078677309007982;0.026985936906119345;0.029646522234891677;0.021664766248574687;0.024325351577347016;0.024705435195743062;0.02356518434055492;0.023185100722158875;0.025845686050931203;0.023185100722158875;0.02356518434055492;0.023185100722158875;0;0.05473204104903079;0.05397187381223869;0.03040668947168377;0.0330672748004561;0.0459901178259217;0.021284682630178638;0.021284682630178638;0.03344735841885215;0.02242493348536678;0.43253515773470164;0.049410870391486124;0.049410870391486124;0.08741923223109084;0.037628278221208664;0.04218928164196123;0.0668947168377043;0.03192702394526796;0.040668947168377045;0.030026605853287723;0.04903078677309008;0.05397187381223869;0.021284682630178638;0.02090459901178259;0.02090459901178259;0.02090459901178259;0.022044849866970733;0.024325351577347016;0.02090459901178259;0.02090459901178259;0.02090459901178259;0.02090459901178259;0.021284682630178638;0.023185100722158875;0.02090459901178259;0.02090459901178259;0.02090459901178259;0.02090459901178259;0.02090459901178259;0.02090459901178259;0.02090459901178259;0.02090459901178259;0.02090459901178259;0.028506271379703536;0.021664766248574687;0.02242493348536678;0.021664766248574687;0.021284682630178638;0.02394526795895097;0.026225769669327253;0.02090459901178259;0.02090459901178259;0.024325351577347016;0.021664766248574687;0.022044849866970733;0.02242493348536678;0.021664766248574687;0.02508551881413911;0.02090459901178259;0.02090459901178259;0.021284682630178638;0.021284682630178638;0.021664766248574687;0.02242493348536678;0.021284682630178638;0.021284682630178638;0.021284682630178638;0.02394526795895097;0.02090459901178259;0.02090459901178259;0.022044849866970733;0.022044849866970733;0.023185100722158875;0.023185100722158875;0.022044849866970733;0.022044849866970733;0.021664766248574687;0.021664766248574687
ACTIVE_CV;0.06423413150893197;0.09730140630938806;0.03610794374762448;0.03686811098441657;0.04370961611554542;0.039908779931584946;0.042569365260357275;0.03458760927404029;0.03724819460281262;0.037628278221208664;0.036488027366020526;0.03610794374762448;0.03876852907639681;0.03610794374762448;0.036488027366020526;0.03610794374762448;0.05473204104903079;0;0.06461421512732801;0.043329532497149374;0.0459901178259217;0.05777270999619916;0.03420752565564424;0.03420752565564424;0.04637020144431775;0.03534777651083238;0.443557582668187;0.059293044469783354;0.06081337894336754;0.09730140630938806;0.05055112124667427;0.055112124667426834;0.07715697453439757;0.04484986697073356;0.053591790193842644;0.04294944887875333;0.06195362979855568;0.0668947168377043;0.03420752565564424;0.0338274420372482;0.0338274420372482;0.0338274420372482;0.034967692892436335;0.03724819460281262;0.0338274420372482;0.0338274420372482;0.0338274420372482;0.0338274420372482;0.03420752565564424;0.03610794374762448;0.0338274420372482;0.0338274420372482;0.0338274420372482;0.0338274420372482;0.0338274420372482;0.0338274420372482;0.0338274420372482;0.0338274420372482;0.0338274420372482;0.04180919802356518;0.03458760927404029;0.03534777651083238;0.03458760927404029;0.03420752565564424;0.03686811098441657;0.039148612694792854;0.0338274420372482;0.0338274420372482;0.03724819460281262;0.03458760927404029;0.034967692892436335;0.03534777651083238;0.03458760927404029;0.03800836183960471;0.0338274420372482;0.0338274420372482;0.03420752565564424;0.03420752565564424;0.03458760927404029;0.03534777651083238;0.03420752565564424;0.03420752565564424;0.03420752565564424;0.03686811098441657;0.0338274420372482;0.0338274420372482;0.034967692892436335;0.034967692892436335;0.03610794374762448;0.03610794374762448;0.034967692892436335;0.034967692892436335;0.03458760927404029;0.03458760927404029
ACTIVE_EC;0.06423413150893197;0.0984416571645762;0.035727860129228434;0.036488027366020526;0.043329532497149374;0.0395286963131889;0.04218928164196123;0.03420752565564424;0.03686811098441657;0.03724819460281262;0.03610794374762448;0.035727860129228434;0.03838844545800076;0.035727860129228434;0.03610794374762448;0.035727860129228434;0.05397187381223869;0.06461421512732801;0;0.042569365260357275;0.04561003420752566;0.05815279361459521;0.0338274420372482;0.0338274420372482;0.04522995058912961;0.034967692892436335;0.4420372481946028;0.06043329532497149;0.06119346256176359;0.09882174078297225;0.049410870391486124;0.05473204104903079;0.07791714177118966;0.04446978335233751;0.0532117065754466;0.042569365260357275;0.06081337894336754;0.06651463321930824;0.0338274420372482;0.03344735841885215;0.03344735841885215;0.03344735841885215;0.03458760927404029;0.03686811098441657;0.03344735841885215;0.03344735841885215;0.03344735841885215;0.03344735841885215;0.0338274420372482;0.035727860129228434;0.03344735841885215;0.03344735841885215;0.03344735841885215;0.03344735841885215;0.03344735841885215;0.03344735841885215;0.03344735841885215;0.03344735841885215;0.03344735841885215;0.04142911440516914;0.03420752565564424;0.034967692892436335;0.03420752565564424;0.0338274420372482;0.036488027366020526;0.03876852907639681;0.03344735841885215;0.03344735841885215;0.03686811098441657;0.03420752565564424;0.03458760927404029;0.034967692892436335;0.03420752565564424;0.037628278221208664;0.03344735841885215;0.03344735841885215;0.0338274420372482;0.0338274420372482;0.03420752565564424;0.034967692892436335;0.0338274420372482;0.0338274420372482;0.0338274420372482;0.036488027366020526;0.03344735841885215;0.03344735841885215;0.03458760927404029;0.03458760927404029;0.035727860129228434;0.035727860129228434;0.03458760927404029;0.03458760927404029;0.03420752565564424;0.03420752565564424
ACTIVE_EQ;0.04104903078677309;0.07601672367920942;0.01178259217027746;0.012542759407069556;0.019384264538198404;0.015583428354237932;0.018244013683010263;0.010262257696693273;0.012922843025465602;0.01330292664386165;0.012162675788673508;0.01178259217027746;0.01444317749904979;0.01178259217027746;0.012162675788673508;0.01178259217027746;0.03040668947168377;0.043329532497149374;0.042569365260357275;0;0.021664766248574687;0.03458760927404029;0.009882174078297225;0.009882174078297225;0.022044849866970733;0.011022424933485367;0.4203724819460281;0.03800836183960471;0.03800836183960471;0.07107563664006081;0.0266058532877233;0.029266438616495628;0.05397187381223869;0.020524515393386546;0.029266438616495628;0.01862409730140631;0.037628278221208664;0.04142911440516914;0.009882174078297225;0.009502090459901177;0.009502090459901177;0.009502090459901177;0.010642341315089319;0.012922843025465602;0.009502090459901177;0.009502090459901177;0.009502090459901177;0.009502090459901177;0.009882174078297225;0.01178259217027746;0.009502090459901177;0.009502090459901177;0.009502090459901177;0.009502090459901177;0.009502090459901177;0.009502090459901177;0.009502090459901177;0.009502090459901177;0.009502090459901177;0.017483846446218167;0.010262257696693273;0.011022424933485367;0.010262257696693273;0.009882174078297225;0.012542759407069556;0.014823261117445839;0.009502090459901177;0.009502090459901177;0.012922843025465602;0.010262257696693273;0.010642341315089319;0.011022424933485367;0.010262257696693273;0.013683010262257697;0.009502090459901177;0.009502090459901177;0.009882174078297225;0.009882174078297225;0.010262257696693273;0.011022424933485367;0.009882174078297225;0.009882174078297225;0.009882174078297225;0.012542759407069556;0.009502090459901177;0.009502090459901177;0.010642341315089319;0.010642341315089319;0.01178259217027746;0.01178259217027746;0.010642341315089319;0.010642341315089319;0.010262257696693273;0.010262257696693273
ACTIVE_EV1;0.04446978335233751;0.07867730900798175;0.01444317749904979;0.015203344735841885;0.022044849866970733;0.018244013683010263;0.02090459901178259;0.012922843025465602;0.015583428354237932;0.01596351197263398;0.014823261117445839;0.01444317749904979;0.01710376282782212;0.01444317749904979;0.014823261117445839;0.01444317749904979;0.0330672748004561;0.0459901178259217;0.04561003420752566;0.021664766248574687;0;0.035727860129228434;0.012542759407069556;0.012542759407069556;0.024705435195743062;0.013683010262257697;0.4241733181299886;0.040668947168377045;0.040668947168377045;0.07943747624477385;0.029266438616495628;0.03344735841885215;0.05815279361459521;0.023185100722158875;0.03192702394526796;0.021284682630178638;0.04028886354998099;0.04522995058912961;0.012542759407069556;0.012162675788673508;0.012162675788673508;0.012162675788673508;0.01330292664386165;0.015583428354237932;0.012162675788673508;0.012162675788673508;0.012162675788673508;0.012162675788673508;0.012542759407069556;0.01444317749904979;0.012162675788673508;0.012162675788673508;0.012162675788673508;0.012162675788673508;0.012162675788673508;0.012162675788673508;0.012162675788673508;0.012162675788673508;0.012162675788673508;0.020144431774990496;0.012922843025465602;0.013683010262257697;0.012922843025465602;0.012542759407069556;0.015203344735841885;0.017483846446218167;0.012162675788673508;0.012162675788673508;0.015583428354237932;0.012922843025465602;0.01330292664386165;0.013683010262257697;0.012922843025465602;0.016343595591030026;0.012162675788673508;0.012162675788673508;0.012542759407069556;0.012542759407069556;0.012922843025465602;0.013683010262257697;0.012542759407069556;0.012542759407069556;0.012542759407069556;0.015203344735841885;0.012162675788673508;0.012162675788673508;0.01330292664386165;0.01330292664386165;0.01444317749904979;0.01444317749904979;0.01330292664386165;0.01330292664386165;0.012922843025465602;0.012922843025465602
ACTIVE_EV2;0.05625237552261497;0.09083998479665527;0.027366020524515394;0.028126187761307486;0.034967692892436335;0.031166856708475865;0.0338274420372482;0.025845686050931203;0.028506271379703536;0.02888635499809958;0.02774610414291144;0.027366020524515394;0.030026605853287723;0.027366020524515394;0.02774610414291144;0.027366020524515394;0.0459901178259217;0.05777270999619916;0.05815279361459521;0.03458760927404029;0.035727860129228434;0;0.025465602432535157;0.025465602432535157;0.037628278221208664;0.0266058532877233;0.4363359939186621;0.052451539338654506;0.0532117065754466;0.09160015203344736;0.04180919802356518;0.04637020144431775;0.07069555302166476;0.03610794374762448;0.04484986697073356;0.03420752565564424;0.0532117065754466;0.05815279361459521;0.025465602432535157;0.02508551881413911;0.02508551881413911;0.02508551881413911;0.026225769669327253;0.028506271379703536;0.02508551881413911;0.02508551881413911;0.02508551881413911;0.02508551881413911;0.025465602432535157;0.027366020524515394;0.02508551881413911;0.02508551881413911;0.02508551881413911;0.02508551881413911;0.02508551881413911;0.02508551881413911;0.02508551881413911;0.02508551881413911;0.02508551881413911;0.0330672748004561;0.025845686050931203;0.0266058532877233;0.025845686050931203;0.025465602432535157;0.028126187761307486;0.03040668947168377;0.02508551881413911;0.02508551881413911;0.028506271379703536;0.025845686050931203;0.026225769669327253;0.0266058532877233;0.025845686050931203;0.029266438616495628;0.02508551881413911;0.02508551881413911;0.025465602432535157;0.025465602432535157;0.025845686050931203;0.0266058532877233;0.025465602432535157;0.025465602432535157;0.025465602432535157;0.028126187761307486;0.02508551881413911;0.02508551881413911;0.026225769669327253;0.026225769669327253;0.027366020524515394;0.027366020524515394;0.026225769669327253;0.026225769669327253;0.025845686050931203;0.025845686050931203
ACTIVE_EV3;0.03268719118206005;0.0668947168377043;0.0026605853287723297;0.0034207525655644243;0.010262257696693273;0.006461421512732801;0.009122006841505131;0.0011402508551881414;0.003800836183960471;0.004180919802356519;0.003040668947168377;0.0026605853287723297;0.005321170657544659;0.0026605853287723297;0.003040668947168377;0.0026605853287723297;0.021284682630178638;0.03420752565564424;0.0338274420372482;0.009882174078297225;0.012542759407069556;0.025465602432535157;0;0.0007601672367920942;0.012922843025465602;0.0019004180919802356;0.41239072595971116;0.02888635499809958;0.02888635499809958;0.0676548840744964;0.017483846446218167;0.021664766248574687;0.04637020144431775;0.011402508551881414;0.020144431774990496;0.009502090459901177;0.028506271379703536;0.03344735841885215;0.0007601672367920942;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0015203344735841885;0.003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0007601672367920942;0.0026605853287723297;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.008361839604713038;0.0011402508551881414;0.0019004180919802356;0.0011402508551881414;0.0007601672367920942;0.0034207525655644243;0.005701254275940707;0.0003800836183960471;0.0003800836183960471;0.003800836183960471;0.0011402508551881414;0.0015203344735841885;0.0019004180919802356;0.0011402508551881414;0.004561003420752566;0.0003800836183960471;0.0003800836183960471;0.0007601672367920942;0.0007601672367920942;0.0011402508551881414;0.0019004180919802356;0.0007601672367920942;0.0007601672367920942;0.0007601672367920942;0.0034207525655644243;0.0003800836183960471;0.0003800836183960471;0.0015203344735841885;0.0015203344735841885;0.0026605853287723297;0.0026605853287723297;0.0015203344735841885;0.0015203344735841885;0.0011402508551881414;0.0011402508551881414
ACTIVE_EV4;0.03268719118206005;0.0668947168377043;0.0026605853287723297;0.0034207525655644243;0.010262257696693273;0.006461421512732801;0.009122006841505131;0.0011402508551881414;0.003800836183960471;0.004180919802356519;0.003040668947168377;0.0026605853287723297;0.005321170657544659;0.0026605853287723297;0.003040668947168377;0.0026605853287723297;0.021284682630178638;0.03420752565564424;0.0338274420372482;0.009882174078297225;0.012542759407069556;0.025465602432535157;0.0007601672367920942;0;0.012922843025465602;0.0019004180919802356;0.41239072595971116;0.02888635499809958;0.02888635499809958;0.0676548840744964;0.017483846446218167;0.021664766248574687;0.04637020144431775;0.011402508551881414;0.020144431774990496;0.009502090459901177;0.028506271379703536;0.03344735841885215;0.0007601672367920942;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0015203344735841885;0.003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0007601672367920942;0.0026605853287723297;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.0003800836183960471;0.008361839604713038;0.0011402508551881414;0.0019004180919802356;0.0011402508551881414;0.0007601672367920942;0.0034207525655644243;0.005701254275940707;0.0003800836183960471;0.0003800836183960471;0.003800836183960471;0.0011402508551881414;0.0015203344735841885;0.0019004180919802356;0.0011402508551881414;0.004561003420752566;0.0003800836183960471;0.0003800836183960471;0.0007601672367920942;0.0007601672367920942;0.0011402508551881414;0.0019004180919802356;0.0007601672367920942;0.0007601672367920942;0.0007601672367920942;0.0034207525655644243;0.0003800836183960471;0.0003800836183960471;0.0015203344735841885;0.0015203344735841885;0.0026605853287723297;0.0026605853287723297;0.0015203344735841885;0.0015203344735841885;0.0011402508551881414;0.0011402508551881414
